InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Region,SpotPrice,Price,AvailabilityZone
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,,3.98,CA-MTL-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,,3.98,CA-MTL-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,,3.98,CA-MTL-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,,3.98,CA-MTL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,,3.98,CA-MTL-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CA,,3.98,CA-MTL-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CZ,,3.98,EU-CZ-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,CZ,,3.98,EU-CZ-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,IS,,3.98,EUR-IS-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,NL,,3.98,EU-NL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,NL,,3.98,EU-NL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,NO,,3.98,EU-SE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,NO,,3.98,EU-SE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,RO,,3.98,EU-RO-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,RO,,3.98,EU-RO-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,SE,,3.98,EU-SE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,SE,,3.98,EU-SE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-CA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-DE-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-GA-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-IL-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-KS-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-NC-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-1
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-2
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-3
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-TX-4
2x_A100-80GB_SECURE,A100-80GB,2.0,16.0,160.0,A100-80GB,US,,3.98,US-WA-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-3
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-3
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-3
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-1
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-2
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CA,,7.96,CA-MTL-3
4x_A100-80GB_SECURE,A100-80GB,4.0,32.0,320.0,A100-80GB,CZ,,7.96,EU-CZ-1
